order_id,timestamp,symbol,side,order_type,requested_price,quantity,status
ORD-000265,2026-08-26 09:00:45.806,SOLUSDT,BUY,MARKET,140.09,2.388,FILLED
ORD-000266,2026-08-26 09:00:45.951,SOLUSDT,BUY,MARKET,139.78,1.626,FILLED
ORD-000267,2026-08-26 09:00:46.169,ETHUSDT,BUY,MARKET,2998.73,0.679,FILLED
ORD-000268,2026-08-26 09:00:46.230,SOLUSDT,BUY,MARKET,140.19,0.898,FILLED
ORD-000269,2026-08-26 09:00:46.398,ETHUSDT,SELL,MARKET,2995.86,1.97,FILLED
ORD-000270,2026-08-26 09:00:46.646,SOLUSDT,SELL,MARKET,139.74,0.251,FILLED
ORD-000271,2026-08-26 09:00:46.706,ETHUSDT,BUY,MARKET,2998.67,0.579,FILLED
ORD-000272,2026-08-26 09:00:46.820,ETHUSDT,SELL,MARKET,3002.62,1.403,FILLED
ORD-000273,2026-08-26 09:00:47.037,BTCUSDT,BUY,MARKET,59984.18,0.215,FILLED
ORD-000274,2026-08-26 09:00:47.277,ETHUSDT,SELL,MARKET,3006.17,2.235,FILLED
ORD-000275,2026-08-26 09:00:47.421,ETHUSDT,SELL,MARKET,3000.21,1.761,FILLED
ORD-000276,2026-08-26 09:00:47.625,SOLUSDT,SELL,MARKET,139.81,0.289,FILLED
ORD-000277,2026-08-26 09:00:47.753,BTCUSDT,SELL,MARKET,60005.75,1.686,FILLED
ORD-000278,2026-08-26 09:00:47.989,ETHUSDT,SELL,MARKET,3005.72,1.173,FILLED
ORD-000279,2026-08-26 09:00:48.058,ETHUSDT,SELL,MARKET,3000.47,2.375,FILLED
ORD-000280,2026-08-26 09:00:48.351,SOLUSDT,SELL,MARKET,139.85,1.731,FILLED
ORD-000281,2026-08-26 09:00:48.433,BTCUSDT,BUY,MARKET,59895.54,1.152,FILLED
ORD-000282,2026-08-26 09:00:48.628,BTCUSDT,BUY,MARKET,59985.12,1.019,FILLED
ORD-000283,2026-08-26 09:00:48.873,BTCUSDT,BUY,MARKET,59969.31,0.993,FILLED
ORD-000284,2026-08-26 09:00:48.986,BTCUSDT,BUY,MARKET,60086.49,1.659,FILLED
ORD-000285,2026-08-26 09:00:49.179,BTCUSDT,BUY,MARKET,59949.03,1.029,FILLED
ORD-000286,2026-08-26 09:00:49.385,BTCUSDT,SELL,MARKET,59999.72,0.615,FILLED
ORD-000287,2026-08-26 09:00:49.479,ETHUSDT,SELL,MARKET,2997.97,0.278,FILLED
ORD-000288,2026-08-26 09:00:49.610,SOLUSDT,SELL,MARKET,139.75,2.422,FILLED
ORD-000289,2026-08-26 09:00:49.736,SOLUSDT,SELL,MARKET,139.99,0.797,FILLED
ORD-000290,2026-08-26 09:00:49.837,BTCUSDT,BUY,MARKET,59912.51,0.391,FILLED
ORD-000291,2026-08-26 09:00:49.981,BTCUSDT,BUY,MARKET,60043.94,1.43,FILLED
ORD-000292,2026-08-26 09:00:50.214,ETHUSDT,BUY,MARKET,2995.01,0.842,FILLED
ORD-000293,2026-08-26 09:00:50.282,SOLUSDT,SELL,MARKET,139.98,2.076,FILLED
ORD-000294,2026-08-26 09:00:50.420,BTCUSDT,SELL,MARKET,60057.86,1.732,FILLED
ORD-000295,2026-08-26 09:00:50.692,BTCUSDT,BUY,MARKET,60039.59,1.307,FILLED
ORD-000296,2026-08-26 09:00:50.981,BTCUSDT,BUY,MARKET,59978.78,0.489,FILLED
ORD-000297,2026-08-26 09:00:51.247,SOLUSDT,BUY,MARKET,140.07,2.248,FILLED
ORD-000298,2026-08-26 09:00:51.457,BTCUSDT,SELL,MARKET,60043.11,0.759,FILLED
ORD-000299,2026-08-26 09:00:51.546,ETHUSDT,BUY,MARKET,2997.06,2.36,FILLED
ORD-000300,2026-08-26 09:00:51.603,BTCUSDT,SELL,MARKET,60061.73,2.081,FILLED
ORD-000301,2026-08-26 09:00:51.706,BTCUSDT,BUY,MARKET,60062.31,0.735,FILLED
ORD-000302,2026-08-26 09:00:51.895,SOLUSDT,SELL,MARKET,139.79,2.234,FILLED
ORD-000303,2026-08-26 09:00:52.021,ETHUSDT,SELL,MARKET,3000.37,1.744,FILLED
ORD-000304,2026-08-26 09:00:52.189,ETHUSDT,BUY,MARKET,2999.52,1.097,FILLED
ORD-000305,2026-08-26 09:00:52.426,BTCUSDT,SELL,MARKET,60080.81,1.824,FILLED
ORD-000306,2026-08-26 09:00:52.557,ETHUSDT,SELL,MARKET,3002.3,1.448,FILLED
ORD-000307,2026-08-26 09:00:52.619,BTCUSDT,SELL,MARKET,59998.94,0.438,FILLED
ORD-000308,2026-08-26 09:00:52.899,ETHUSDT,SELL,MARKET,3003.37,2.41,FILLED
ORD-000309,2026-08-26 09:00:52.989,BTCUSDT,SELL,MARKET,60131.92,0.556,FILLED
ORD-000310,2026-08-26 09:00:53.280,ETHUSDT,SELL,MARKET,2994.65,0.156,FILLED
ORD-000311,2026-08-26 09:00:53.342,ETHUSDT,SELL,MARKET,2998.44,0.947,FILLED
ORD-000312,2026-08-26 09:00:53.465,ETHUSDT,SELL,MARKET,2996.68,1.714,FILLED
ORD-000313,2026-08-26 09:00:53.701,SOLUSDT,BUY,MARKET,140.01,2.218,FILLED
ORD-000314,2026-08-26 09:00:53.800,ETHUSDT,SELL,MARKET,2996.49,1.469,FILLED
ORD-000315,2026-08-26 09:00:53.921,ETHUSDT,SELL,MARKET,3002.65,1.935,FILLED
ORD-000316,2026-08-26 09:00:54.057,SOLUSDT,BUY,MARKET,140.33,0.996,FILLED
ORD-000317,2026-08-26 09:00:54.235,SOLUSDT,SELL,MARKET,140.01,1.322,FILLED
ORD-000318,2026-08-26 09:00:54.417,BTCUSDT,BUY,MARKET,59911.79,2.03,FILLED
ORD-000319,2026-08-26 09:00:54.623,ETHUSDT,BUY,MARKET,2998.43,0.887,FILLED
ORD-000320,2026-08-26 09:00:54.824,ETHUSDT,BUY,MARKET,2998.81,2.122,FILLED
ORD-000321,2026-08-26 09:00:54.968,ETHUSDT,SELL,MARKET,3003.96,2.058,FILLED
ORD-000322,2026-08-26 09:00:55.203,ETHUSDT,BUY,MARKET,3001.33,2.012,FILLED
ORD-000323,2026-08-26 09:00:55.501,SOLUSDT,BUY,MARKET,140.04,1.673,FILLED
ORD-000324,2026-08-26 09:00:55.712,SOLUSDT,BUY,MARKET,139.89,0.509,FILLED
ORD-000325,2026-08-26 09:00:56.004,SOLUSDT,SELL,MARKET,139.9,0.176,FILLED
ORD-000326,2026-08-26 09:00:56.159,SOLUSDT,BUY,MARKET,140.09,1.105,FILLED
ORD-000327,2026-08-26 09:00:56.432,SOLUSDT,BUY,MARKET,139.99,2.309,FILLED
ORD-000328,2026-08-26 09:00:56.651,SOLUSDT,BUY,MARKET,140.13,1.446,FILLED
ORD-000329,2026-08-26 09:00:56.788,ETHUSDT,SELL,MARKET,2998.15,2.289,FILLED
ORD-000330,2026-08-26 09:00:57.043,SOLUSDT,SELL,MARKET,139.5,1.734,FILLED
ORD-000331,2026-08-26 09:00:57.235,SOLUSDT,SELL,MARKET,139.92,0.692,FILLED
ORD-000332,2026-08-26 09:00:57.465,ETHUSDT,BUY,MARKET,2995.38,1.951,FILLED
ORD-000333,2026-08-26 09:00:57.718,BTCUSDT,SELL,MARKET,60029.44,2.341,FILLED
ORD-000334,2026-08-26 09:00:57.997,SOLUSDT,SELL,MARKET,140.05,1.404,FILLED
ORD-000335,2026-08-26 09:00:58.120,ETHUSDT,SELL,MARKET,3002.9,0.797,FILLED
ORD-000336,2026-08-26 09:00:58.292,SOLUSDT,BUY,MARKET,139.92,0.715,FILLED
ORD-000337,2026-08-26 09:00:58.411,BTCUSDT,BUY,MARKET,59995.97,1.449,FILLED
ORD-000338,2026-08-26 09:00:58.632,BTCUSDT,BUY,MARKET,59964.63,0.682,FILLED
ORD-000339,2026-08-26 09:00:58.865,SOLUSDT,BUY,MARKET,140.01,1.092,FILLED
ORD-000340,2026-08-26 09:00:59.082,ETHUSDT,BUY,MARKET,3002.75,2.447,REJECTED
ORD-000341,2026-08-26 09:00:59.328,ETHUSDT,SELL,MARKET,2995.23,0.785,REJECTED
ORD-000342,2026-08-26 09:00:59.603,BTCUSDT,BUY,MARKET,60051.2,2.292,REJECTED
ORD-000343,2026-08-26 09:00:59.890,BTCUSDT,BUY,MARKET,59924.98,2.348,FILLED
ORD-000344,2026-08-26 09:01:00.104,ETHUSDT,BUY,MARKET,3001.1,2.459,FILLED
ORD-000345,2026-08-26 09:01:00.238,SOLUSDT,SELL,MARKET,139.93,0.755,FILLED
ORD-000346,2026-08-26 09:01:00.460,BTCUSDT,SELL,MARKET,60066.53,0.909,FILLED
ORD-000347,2026-08-26 09:01:00.612,BTCUSDT,BUY,MARKET,59919.5,1.126,FILLED
ORD-000348,2026-08-26 09:01:00.722,SOLUSDT,BUY,MARKET,140.03,0.695,FILLED
ORD-000349,2026-08-26 09:01:00.949,ETHUSDT,SELL,MARKET,3000.93,0.127,FILLED
ORD-000350,2026-08-26 09:01:01.226,BTCUSDT,BUY,MARKET,59984.22,1.747,FILLED
ORD-000351,2026-08-26 09:01:01.370,SOLUSDT,SELL,MARKET,140.01,2.358,FILLED
ORD-000352,2026-08-26 09:01:01.611,SOLUSDT,BUY,MARKET,140.03,0.468,FILLED
ORD-000353,2026-08-26 09:01:01.798,SOLUSDT,SELL,MARKET,140.04,1.23,FILLED
ORD-000354,2026-08-26 09:01:02.049,SOLUSDT,BUY,MARKET,139.73,1.53,FILLED
ORD-000355,2026-08-26 09:01:02.127,BTCUSDT,SELL,MARKET,60106.86,2.301,FILLED
ORD-000356,2026-08-26 09:01:02.310,BTCUSDT,BUY,MARKET,59995.34,0.887,FILLED
ORD-000357,2026-08-26 09:01:02.590,ETHUSDT,BUY,MARKET,3002.43,1.273,FILLED
ORD-000358,2026-08-26 09:01:02.756,SOLUSDT,SELL,MARKET,140.17,1.332,FILLED
ORD-000359,2026-08-26 09:01:02.811,SOLUSDT,BUY,MARKET,140.0,0.84,FILLED
ORD-000360,2026-08-26 09:01:02.872,ETHUSDT,SELL,MARKET,3004.68,1.488,FILLED
ORD-000361,2026-08-26 09:01:03.150,ETHUSDT,SELL,MARKET,3000.43,0.245,FILLED
ORD-000362,2026-08-26 09:01:03.396,BTCUSDT,SELL,MARKET,59953.85,1.946,FILLED
ORD-000363,2026-08-26 09:01:03.680,SOLUSDT,SELL,MARKET,140.19,1.176,FILLED
ORD-000364,2026-08-26 09:01:03.764,ETHUSDT,SELL,MARKET,2999.61,2.199,FILLED
ORD-000365,2026-08-26 09:01:03.846,SOLUSDT,SELL,MARKET,140.05,1.043,FILLED
ORD-000366,2026-08-26 09:01:04.014,SOLUSDT,BUY,MARKET,140.1,2.448,FILLED
ORD-000367,2026-08-26 09:01:04.152,SOLUSDT,SELL,MARKET,140.09,0.694,FILLED
ORD-000368,2026-08-26 09:01:04.210,BTCUSDT,SELL,MARKET,59991.01,1.937,FILLED
ORD-000369,2026-08-26 09:01:04.321,SOLUSDT,SELL,MARKET,140.24,2.234,FILLED
ORD-000370,2026-08-26 09:01:04.551,BTCUSDT,BUY,MARKET,60005.14,1.535,FILLED
ORD-000371,2026-08-26 09:01:04.656,BTCUSDT,BUY,MARKET,59966.84,0.662,FILLED
ORD-000372,2026-08-26 09:01:04.893,BTCUSDT,BUY,MARKET,60004.48,2.058,FILLED
ORD-000373,2026-08-26 09:01:05.003,SOLUSDT,SELL,MARKET,139.65,2.064,FILLED
ORD-000374,2026-08-26 09:01:05.123,ETHUSDT,BUY,MARKET,2997.02,1.093,FILLED
ORD-000375,2026-08-26 09:01:05.421,BTCUSDT,BUY,MARKET,60003.14,1.289,FILLED
ORD-000376,2026-08-26 09:01:05.509,ETHUSDT,SELL,MARKET,2999.63,1.099,FILLED
ORD-000377,2026-08-26 09:01:05.616,ETHUSDT,SELL,MARKET,2999.78,0.678,FILLED
ORD-000378,2026-08-26 09:01:05.913,ETHUSDT,BUY,MARKET,3000.41,1.45,FILLED
ORD-000379,2026-08-26 09:01:05.983,ETHUSDT,BUY,MARKET,2999.46,0.893,FILLED
ORD-000380,2026-08-26 09:01:06.101,ETHUSDT,SELL,MARKET,3001.57,0.557,FILLED
ORD-000381,2026-08-26 09:01:06.336,ETHUSDT,BUY,MARKET,3003.07,1.928,FILLED
ORD-000382,2026-08-26 09:01:06.630,SOLUSDT,BUY,MARKET,140.06,0.899,FILLED
ORD-000383,2026-08-26 09:01:06.873,BTCUSDT,BUY,MARKET,60044.11,0.382,FILLED
ORD-000384,2026-08-26 09:01:06.984,ETHUSDT,BUY,MARKET,3003.15,1.052,FILLED
ORD-000385,2026-08-26 09:01:07.125,SOLUSDT,SELL,MARKET,139.89,1.381,FILLED
ORD-000386,2026-08-26 09:01:07.380,ETHUSDT,SELL,MARKET,3000.31,1.218,FILLED
ORD-000387,2026-08-26 09:01:07.510,SOLUSDT,SELL,MARKET,139.92,0.588,FILLED
ORD-000388,2026-08-26 09:01:07.626,ETHUSDT,BUY,MARKET,2998.71,0.45,FILLED
ORD-000389,2026-08-26 09:01:07.821,SOLUSDT,SELL,MARKET,140.29,0.652,FILLED
ORD-000390,2026-08-26 09:01:08.066,BTCUSDT,SELL,MARKET,60039.2,0.91,FILLED
ORD-000391,2026-08-26 09:01:08.151,ETHUSDT,SELL,MARKET,3000.06,0.945,FILLED
ORD-000392,2026-08-26 09:01:08.446,SOLUSDT,SELL,MARKET,140.02,2.477,FILLED
ORD-000393,2026-08-26 09:01:08.508,BTCUSDT,BUY,MARKET,59905.87,2.063,FILLED
ORD-000394,2026-08-26 09:01:08.596,BTCUSDT,SELL,MARKET,60046.38,0.263,FILLED
ORD-000395,2026-08-26 09:01:08.816,BTCUSDT,BUY,MARKET,59918.13,1.583,FILLED
ORD-000396,2026-08-26 09:01:08.971,SOLUSDT,SELL,MARKET,140.27,1.377,FILLED
ORD-000397,2026-08-26 09:01:09.025,BTCUSDT,BUY,MARKET,60003.69,2.446,FILLED
ORD-000398,2026-08-26 09:01:09.099,SOLUSDT,SELL,MARKET,139.91,0.357,FILLED
ORD-000399,2026-08-26 09:01:09.239,SOLUSDT,BUY,MARKET,140.2,0.706,FILLED
ORD-000400,2026-08-26 09:01:09.351,ETHUSDT,SELL,MARKET,2997.64,1.202,FILLED
ORD-000401,2026-08-26 09:01:09.620,SOLUSDT,BUY,MARKET,139.92,0.293,FILLED
ORD-000402,2026-08-26 09:01:09.684,SOLUSDT,BUY,MARKET,139.97,1.426,FILLED
ORD-000403,2026-08-26 09:01:09.899,SOLUSDT,BUY,MARKET,139.96,2.129,FILLED
ORD-000404,2026-08-26 09:01:10.179,ETHUSDT,BUY,MARKET,3001.01,0.651,FILLED
ORD-000405,2026-08-26 09:01:10.300,SOLUSDT,SELL,MARKET,139.83,1.743,FILLED
ORD-000406,2026-08-26 09:01:10.403,SOLUSDT,BUY,MARKET,139.84,0.138,FILLED
ORD-000407,2026-08-26 09:01:10.472,SOLUSDT,BUY,MARKET,140.06,1.056,FILLED
ORD-000408,2026-08-26 09:01:10.695,ETHUSDT,BUY,MARKET,2999.48,2.139,FILLED
ORD-000409,2026-08-26 09:01:10.921,SOLUSDT,SELL,MARKET,139.81,1.997,FILLED
ORD-000410,2026-08-26 09:01:11.082,SOLUSDT,BUY,MARKET,140.18,0.229,FILLED
ORD-000411,2026-08-26 09:01:11.233,BTCUSDT,BUY,MARKET,60057.02,2.392,FILLED
ORD-000412,2026-08-26 09:01:11.341,ETHUSDT,BUY,MARKET,3003.97,1.181,FILLED
ORD-000413,2026-08-26 09:01:11.412,ETHUSDT,SELL,MARKET,3000.99,1.686,FILLED
ORD-000414,2026-08-26 09:01:11.501,SOLUSDT,SELL,MARKET,140.04,0.297,FILLED
ORD-000415,2026-08-26 09:01:11.552,ETHUSDT,BUY,MARKET,3000.19,0.356,FILLED
ORD-000416,2026-08-26 09:01:11.649,ETHUSDT,SELL,MARKET,2996.6,0.418,FILLED
ORD-000417,2026-08-26 09:01:11.721,ETHUSDT,SELL,MARKET,2993.71,0.348,FILLED
ORD-000418,2026-08-26 09:01:11.774,ETHUSDT,BUY,MARKET,3001.66,2.173,FILLED
ORD-000419,2026-08-26 09:01:12.055,ETHUSDT,SELL,MARKET,2991.01,2.263,FILLED
ORD-000420,2026-08-26 09:01:12.173,BTCUSDT,BUY,MARKET,60030.2,0.745,FILLED
ORD-000421,2026-08-26 09:01:12.346,ETHUSDT,BUY,MARKET,2997.18,1.111,FILLED
ORD-000422,2026-08-26 09:01:12.548,BTCUSDT,SELL,MARKET,59954.96,1.6,FILLED
ORD-000423,2026-08-26 09:01:12.699,SOLUSDT,BUY,MARKET,140.04,0.116,FILLED
ORD-000424,2026-08-26 09:01:12.957,ETHUSDT,SELL,MARKET,3005.71,0.903,FILLED
ORD-000425,2026-08-26 09:01:13.129,SOLUSDT,BUY,MARKET,140.16,1.769,FILLED
ORD-000426,2026-08-26 09:01:13.356,ETHUSDT,BUY,MARKET,3001.65,0.799,FILLED
ORD-000427,2026-08-26 09:01:13.477,SOLUSDT,SELL,MARKET,139.83,0.882,FILLED
ORD-000428,2026-08-26 09:01:13.666,ETHUSDT,SELL,MARKET,3000.59,1.521,FILLED
ORD-000429,2026-08-26 09:01:13.828,BTCUSDT,BUY,MARKET,60025.73,1.8,FILLED
ORD-000430,2026-08-26 09:01:14.005,ETHUSDT,BUY,MARKET,3004.61,1.082,FILLED
ORD-000431,2026-08-26 09:01:14.257,BTCUSDT,SELL,MARKET,60051.84,1.817,FILLED
ORD-000432,2026-08-26 09:01:14.443,ETHUSDT,BUY,MARKET,3002.01,1.497,FILLED
ORD-000433,2026-08-26 09:01:14.722,SOLUSDT,SELL,MARKET,140.18,0.963,FILLED
ORD-000434,2026-08-26 09:01:14.814,SOLUSDT,BUY,MARKET,139.87,1.695,FILLED
ORD-000435,2026-08-26 09:01:15.111,SOLUSDT,BUY,MARKET,139.81,1.652,FILLED
ORD-000436,2026-08-26 09:01:15.352,ETHUSDT,SELL,MARKET,3004.36,0.633,FILLED
ORD-000437,2026-08-26 09:01:15.552,SOLUSDT,BUY,MARKET,139.82,1.954,FILLED
ORD-000438,2026-08-26 09:01:15.708,SOLUSDT,BUY,MARKET,139.91,0.351,FILLED
ORD-000439,2026-08-26 09:01:15.845,BTCUSDT,BUY,MARKET,60141.16,0.936,FILLED
ORD-000440,2026-08-26 09:01:16.079,ETHUSDT,BUY,MARKET,3003.68,0.334,FILLED
ORD-000441,2026-08-26 09:01:16.158,SOLUSDT,SELL,MARKET,139.76,2.044,FILLED
ORD-000442,2026-08-26 09:01:16.397,BTCUSDT,SELL,MARKET,60037.51,0.494,FILLED
ORD-000443,2026-08-26 09:01:16.565,BTCUSDT,BUY,MARKET,60057.21,1.123,FILLED
ORD-000444,2026-08-26 09:01:16.716,BTCUSDT,SELL,MARKET,60017.53,1.678,FILLED
ORD-000445,2026-08-26 09:01:16.820,BTCUSDT,BUY,MARKET,59989.16,0.111,FILLED
ORD-000446,2026-08-26 09:01:16.896,BTCUSDT,SELL,MARKET,59934.95,0.25,FILLED
ORD-000447,2026-08-26 09:01:17.117,SOLUSDT,BUY,MARKET,140.2,0.373,FILLED
ORD-000448,2026-08-26 09:01:17.256,ETHUSDT,SELL,MARKET,3002.02,1.509,FILLED
ORD-000449,2026-08-26 09:01:17.382,ETHUSDT,SELL,MARKET,2999.03,1.794,FILLED
ORD-000450,2026-08-26 09:01:17.461,SOLUSDT,BUY,MARKET,140.09,0.673,FILLED
ORD-000451,2026-08-26 09:01:17.546,BTCUSDT,SELL,MARKET,60013.19,1.104,FILLED
ORD-000452,2026-08-26 09:01:17.831,SOLUSDT,SELL,MARKET,139.98,1.39,FILLED
ORD-000453,2026-08-26 09:01:17.961,SOLUSDT,BUY,MARKET,139.95,0.437,FILLED
ORD-000454,2026-08-26 09:01:18.060,ETHUSDT,BUY,MARKET,3001.45,1.263,FILLED
ORD-000455,2026-08-26 09:01:18.223,ETHUSDT,SELL,MARKET,2997.71,1.804,FILLED
ORD-000456,2026-08-26 09:01:18.347,ETHUSDT,BUY,MARKET,2999.4,1.927,FILLED
ORD-000457,2026-08-26 09:01:18.541,BTCUSDT,SELL,MARKET,59952.43,1.974,FILLED
ORD-000458,2026-08-26 09:01:18.789,SOLUSDT,SELL,MARKET,139.91,0.374,FILLED
ORD-000459,2026-08-26 09:01:18.951,SOLUSDT,SELL,MARKET,140.03,1.924,FILLED
ORD-000460,2026-08-26 09:01:19.009,SOLUSDT,BUY,MARKET,139.84,1.903,FILLED
ORD-000461,2026-08-26 09:01:19.119,ETHUSDT,SELL,MARKET,3001.6,2.485,FILLED
ORD-000462,2026-08-26 09:01:19.377,BTCUSDT,SELL,MARKET,60018.83,1.579,FILLED
ORD-000463,2026-08-26 09:01:19.501,BTCUSDT,BUY,MARKET,60008.63,0.504,FILLED
ORD-000464,2026-08-26 09:01:19.743,ETHUSDT,SELL,MARKET,2999.26,2.056,REJECTED
ORD-000465,2026-08-26 09:01:19.975,ETHUSDT,BUY,MARKET,2998.63,2.179,REJECTED
ORD-000466,2026-08-26 09:01:20.131,ETHUSDT,BUY,MARKET,2996.19,1.486,FILLED
ORD-000467,2026-08-26 09:01:20.358,ETHUSDT,SELL,MARKET,2997.29,1.067,FILLED
ORD-000468,2026-08-26 09:01:20.595,ETHUSDT,SELL,MARKET,3004.62,1.958,FILLED
ORD-000469,2026-08-26 09:01:20.771,ETHUSDT,SELL,MARKET,3001.41,2.424,FILLED
ORD-000470,2026-08-26 09:01:20.908,ETHUSDT,SELL,MARKET,3004.59,1.459,FILLED
ORD-000471,2026-08-26 09:01:20.962,SOLUSDT,BUY,MARKET,139.93,2.108,FILLED
ORD-000472,2026-08-26 09:01:21.063,BTCUSDT,BUY,MARKET,59970.81,2.399,FILLED
ORD-000473,2026-08-26 09:01:21.337,SOLUSDT,BUY,MARKET,140.04,2.199,FILLED
ORD-000474,2026-08-26 09:01:21.618,ETHUSDT,BUY,MARKET,3001.69,0.992,FILLED
ORD-000475,2026-08-26 09:01:21.861,SOLUSDT,BUY,MARKET,140.18,1.842,FILLED
ORD-000476,2026-08-26 09:01:22.033,BTCUSDT,SELL,MARKET,60035.7,0.103,FILLED
ORD-000477,2026-08-26 09:01:22.085,BTCUSDT,BUY,MARKET,59963.7,1.168,FILLED
ORD-000478,2026-08-26 09:01:22.168,SOLUSDT,SELL,MARKET,139.85,1.114,FILLED
ORD-000479,2026-08-26 09:01:22.244,ETHUSDT,BUY,MARKET,2999.97,2.034,FILLED
ORD-000480,2026-08-26 09:01:22.486,ETHUSDT,SELL,MARKET,3003.64,1.956,FILLED
ORD-000481,2026-08-26 09:01:22.578,BTCUSDT,BUY,MARKET,59940.45,1.565,FILLED
ORD-000482,2026-08-26 09:01:22.733,ETHUSDT,SELL,MARKET,2999.92,0.463,FILLED
ORD-000483,2026-08-26 09:01:22.975,SOLUSDT,SELL,MARKET,140.31,0.341,FILLED
ORD-000484,2026-08-26 09:01:23.088,BTCUSDT,SELL,MARKET,59962.35,1.999,FILLED
ORD-000485,2026-08-26 09:01:23.210,ETHUSDT,BUY,MARKET,3002.42,1.831,FILLED
ORD-000486,2026-08-26 09:01:23.392,SOLUSDT,BUY,MARKET,139.86,0.824,FILLED
ORD-000487,2026-08-26 09:01:23.671,SOLUSDT,BUY,MARKET,139.75,0.231,FILLED
ORD-000488,2026-08-26 09:01:23.739,BTCUSDT,SELL,MARKET,60123.33,1.631,FILLED
ORD-000489,2026-08-26 09:01:24.009,SOLUSDT,BUY,MARKET,140.01,0.417,FILLED
ORD-000490,2026-08-26 09:01:24.303,SOLUSDT,SELL,MARKET,139.94,1.931,FILLED
ORD-000491,2026-08-26 09:01:24.589,BTCUSDT,BUY,MARKET,60010.91,0.618,FILLED
ORD-000492,2026-08-26 09:01:24.745,BTCUSDT,SELL,MARKET,60028.11,1.303,FILLED
ORD-000493,2026-08-26 09:01:24.866,ETHUSDT,SELL,MARKET,2999.18,1.579,FILLED
ORD-000494,2026-08-26 09:01:24.955,BTCUSDT,SELL,MARKET,59931.82,2.438,FILLED
ORD-000495,2026-08-26 09:01:25.179,SOLUSDT,SELL,MARKET,140.14,2.103,FILLED
ORD-000496,2026-08-26 09:01:25.290,SOLUSDT,BUY,MARKET,140.36,2.388,FILLED
ORD-000497,2026-08-26 09:01:25.495,BTCUSDT,BUY,MARKET,60006.62,1.188,FILLED
ORD-000498,2026-08-26 09:01:25.548,BTCUSDT,SELL,MARKET,59971.7,0.522,FILLED
ORD-000499,2026-08-26 09:01:25.731,SOLUSDT,BUY,MARKET,140.02,2.387,FILLED
ORD-000500,2026-08-26 09:01:25.849,SOLUSDT,SELL,MARKET,139.74,1.975,FILLED
ORD-000501,2026-08-26 09:01:25.968,SOLUSDT,BUY,MARKET,139.88,2.037,FILLED
ORD-000502,2026-08-26 09:01:26.145,SOLUSDT,BUY,MARKET,140.09,1.606,FILLED
ORD-000503,2026-08-26 09:01:26.235,ETHUSDT,SELL,MARKET,2999.06,0.501,FILLED
ORD-000504,2026-08-26 09:01:26.474,ETHUSDT,BUY,MARKET,2998.61,0.377,FILLED
ORD-000505,2026-08-26 09:01:26.644,SOLUSDT,BUY,MARKET,139.92,0.687,FILLED
ORD-000506,2026-08-26 09:01:26.703,ETHUSDT,SELL,MARKET,2999.75,2.405,FILLED
ORD-000507,2026-08-26 09:01:26.834,SOLUSDT,SELL,MARKET,140.05,2.298,FILLED
ORD-000508,2026-08-26 09:01:26.897,ETHUSDT,BUY,MARKET,3001.8,1.716,FILLED
ORD-000509,2026-08-26 09:01:26.964,BTCUSDT,BUY,MARKET,59923.98,2.39,FILLED
ORD-000510,2026-08-26 09:01:27.130,ETHUSDT,SELL,MARKET,3003.32,0.307,FILLED
ORD-000511,2026-08-26 09:01:27.339,BTCUSDT,SELL,MARKET,59959.41,0.829,FILLED
ORD-000512,2026-08-26 09:01:27.587,BTCUSDT,SELL,MARKET,60045.78,2.495,FILLED
ORD-000513,2026-08-26 09:01:27.775,BTCUSDT,BUY,MARKET,59917.26,0.157,FILLED
ORD-000514,2026-08-26 09:01:28.042,ETHUSDT,BUY,MARKET,2997.32,1.678,FILLED
ORD-000515,2026-08-26 09:01:28.217,SOLUSDT,SELL,MARKET,140.16,0.672,FILLED
ORD-000516,2026-08-26 09:01:28.496,BTCUSDT,BUY,MARKET,59934.41,2.311,FILLED
ORD-000517,2026-08-26 09:01:28.567,SOLUSDT,SELL,MARKET,139.97,2.439,FILLED
ORD-000518,2026-08-26 09:01:28.768,SOLUSDT,BUY,MARKET,139.89,1.046,FILLED
ORD-000519,2026-08-26 09:01:28.884,SOLUSDT,BUY,MARKET,139.92,0.668,FILLED
ORD-000520,2026-08-26 09:01:29.003,ETHUSDT,SELL,MARKET,2994.9,0.863,FILLED
ORD-000521,2026-08-26 09:01:29.080,BTCUSDT,BUY,MARKET,60135.45,1.948,FILLED
ORD-000522,2026-08-26 09:01:29.267,BTCUSDT,BUY,MARKET,60022.59,1.076,FILLED
ORD-000523,2026-08-26 09:01:29.340,ETHUSDT,BUY,MARKET,3000.4,2.146,FILLED
ORD-000524,2026-08-26 09:01:29.603,BTCUSDT,SELL,MARKET,59999.32,0.197,FILLED
ORD-000525,2026-08-26 09:01:29.784,ETHUSDT,BUY,MARKET,2999.2,0.954,FILLED
ORD-000526,2026-08-26 09:01:29.937,BTCUSDT,SELL,MARKET,59945.85,0.175,FILLED
ORD-000527,2026-08-26 09:01:30.018,ETHUSDT,BUY,MARKET,3003.9,2.005,FILLED
ORD-000528,2026-08-26 09:01:30.278,BTCUSDT,BUY,MARKET,59978.92,0.414,FILLED
ORD-000529,2026-08-26 09:01:30.478,ETHUSDT,SELL,MARKET,3003.26,0.302,FILLED
