fill_id,order_id,timestamp,expected_price,executed_price,quantity,latency_ms,fee,status,slippage_pct,risk_state
FIL-000212,ORD-000212,2026-08-26 09:00:35.889,139.97,139.99,1.764,25,0.0988,SUCCESS,0.0158,NORMAL
FIL-000213,ORD-000213,2026-08-26 09:00:35.940,60118.51,60115.74,0.916,10,22.0264,SUCCESS,0.0046,NORMAL
FIL-000214,ORD-000214,2026-08-26 09:00:36.152,60062.87,60081.37,0.44,25,10.5743,SUCCESS,0.0308,NORMAL
FIL-000215,ORD-000215,2026-08-26 09:00:36.289,59945.5,59964.08,1.108,12,26.5761,SUCCESS,0.031,NORMAL
FIL-000216,ORD-000216,2026-08-26 09:00:36.491,59943.4,59933.51,2.359,13,56.5533,SUCCESS,0.0165,NORMAL
FIL-000217,ORD-000217,2026-08-26 09:00:36.561,59992.85,60009.53,0.219,10,5.2568,SUCCESS,0.0278,NORMAL
FIL-000218,ORD-000218,2026-08-26 09:00:36.680,2999.99,2999.4,1.161,16,1.3929,SUCCESS,0.0196,NORMAL
FIL-000219,ORD-000219,2026-08-26 09:00:36.881,60074.64,60086.78,1.728,6,41.532,SUCCESS,0.0202,NORMAL
FIL-000220,ORD-000220,2026-08-26 09:00:36.985,3003.44,2993.53,0.118,370,0.1413,SUCCESS,0.3298,WARNING
FIL-000222,ORD-000222,2026-08-26 09:00:37.231,140.04,140.59,0.273,273,0.0154,SUCCESS,0.3919,EMERGENCY_PAUSE
FIL-000223,ORD-000223,2026-08-26 09:00:37.444,3002.79,3010.11,1.13,188,1.3606,SUCCESS,0.2439,EMERGENCY_PAUSE
FIL-000224,ORD-000224,2026-08-26 09:00:37.706,2997.13,2989.72,2.023,390,2.4193,SUCCESS,0.2474,EMERGENCY_PAUSE
FIL-000225,ORD-000225,2026-08-26 09:00:37.857,140.06,139.75,1.513,284,0.0846,SUCCESS,0.223,EMERGENCY_PAUSE
FIL-000226,ORD-000226,2026-08-26 09:00:37.956,3000.7,2995.51,1.62,610,1.9411,SUCCESS,0.1729,EMERGENCY_PAUSE
FIL-000228,ORD-000228,2026-08-26 09:00:38.299,59947.26,60069.01,1.955,220,46.974,SUCCESS,0.2031,EMERGENCY_PAUSE
FIL-000229,ORD-000229,2026-08-26 09:00:38.597,140.1,139.62,2.468,498,0.1378,SUCCESS,0.3429,EMERGENCY_PAUSE
FIL-000230,ORD-000230,2026-08-26 09:00:38.661,139.86,139.46,0.827,436,0.0461,SUCCESS,0.2827,EMERGENCY_PAUSE
FIL-000231,ORD-000231,2026-08-26 09:00:38.923,3001.54,3002.97,0.237,8,0.2847,SUCCESS,0.0475,EMERGENCY_PAUSE
FIL-000232,ORD-000232,2026-08-26 09:00:39.125,2997.12,2997.13,0.317,33,0.38,SUCCESS,0.0003,EMERGENCY_PAUSE
FIL-000233,ORD-000233,2026-08-26 09:00:39.404,139.74,139.68,2.0,12,0.1117,SUCCESS,0.0399,EMERGENCY_PAUSE
FIL-000234,ORD-000234,2026-08-26 09:00:39.608,60004.83,59967.09,0.552,16,13.2407,SUCCESS,0.0629,EMERGENCY_PAUSE
FIL-000235,ORD-000235,2026-08-26 09:00:39.872,3000.63,3001.37,2.046,19,2.4563,SUCCESS,0.0245,EMERGENCY_PAUSE
FIL-000236,ORD-000236,2026-08-26 09:00:40.034,3000.95,3001.51,0.695,6,0.8344,SUCCESS,0.0188,EMERGENCY_PAUSE
FIL-000237,ORD-000237,2026-08-26 09:00:40.282,3005.95,3007.06,1.03,11,1.2389,SUCCESS,0.0369,EMERGENCY_PAUSE
FIL-000238,ORD-000238,2026-08-26 09:00:40.356,3000.85,3001.21,0.258,36,0.3097,SUCCESS,0.012,EMERGENCY_PAUSE
FIL-000239,ORD-000239,2026-08-26 09:00:40.638,139.85,139.84,1.676,55,0.0937,SUCCESS,0.0075,THROTTLE
FIL-000240,ORD-000240,2026-08-26 09:00:40.777,140.37,140.4,0.439,11,0.0247,SUCCESS,0.0205,WARNING
FIL-000241,ORD-000241,2026-08-26 09:00:40.970,2999.23,2999.19,0.303,24,0.3635,SUCCESS,0.0015,NORMAL
FIL-000242,ORD-000242,2026-08-26 09:00:41.209,3002.26,3001.17,2.09,35,2.509,SUCCESS,0.0364,NORMAL
FIL-000243,ORD-000243,2026-08-26 09:00:41.351,139.83,139.85,0.968,21,0.0541,SUCCESS,0.0159,NORMAL
FIL-000244,ORD-000244,2026-08-26 09:00:41.450,2995.79,2995.93,1.939,12,2.3236,SUCCESS,0.0048,NORMAL
FIL-000245,ORD-000245,2026-08-26 09:00:41.629,59991.26,59993.96,1.991,13,47.7792,SUCCESS,0.0045,NORMAL
FIL-000246,ORD-000246,2026-08-26 09:00:41.831,140.12,140.13,1.583,10,0.0887,SUCCESS,0.0069,NORMAL
FIL-000247,ORD-000247,2026-08-26 09:00:42.088,3005.85,3006.83,1.951,5,2.3465,SUCCESS,0.0325,NORMAL
FIL-000248,ORD-000248,2026-08-26 09:00:42.386,59932.98,59920.81,1.827,43,43.7901,SUCCESS,0.0203,NORMAL
FIL-000249,ORD-000249,2026-08-26 09:00:42.497,2998.89,2998.53,0.662,6,0.794,SUCCESS,0.0121,NORMAL
FIL-000250,ORD-000250,2026-08-26 09:00:42.693,2999.7,2999.3,1.728,15,2.0731,SUCCESS,0.0132,NORMAL
FIL-000251,ORD-000251,2026-08-26 09:00:42.850,2999.74,2999.46,1.307,7,1.5681,SUCCESS,0.0095,NORMAL
FIL-000252,ORD-000252,2026-08-26 09:00:43.064,59999.11,60006.97,0.7,7,16.802,SUCCESS,0.0131,NORMAL
FIL-000253,ORD-000253,2026-08-26 09:00:43.331,2999.6,2999.57,2.13,14,2.5556,SUCCESS,0.0009,NORMAL
FIL-000254,ORD-000254,2026-08-26 09:00:43.512,60077.3,60051.35,1.178,11,28.2962,SUCCESS,0.0432,NORMAL
FIL-000255,ORD-000255,2026-08-26 09:00:43.788,60068.76,60049.84,2.06,7,49.4811,SUCCESS,0.0315,NORMAL
FIL-000256,ORD-000256,2026-08-26 09:00:43.936,3001.17,3001.32,0.998,40,1.1981,SUCCESS,0.0049,NORMAL
FIL-000257,ORD-000257,2026-08-26 09:00:44.168,59909.56,59906.21,0.338,17,8.0993,SUCCESS,0.0056,NORMAL
FIL-000258,ORD-000258,2026-08-26 09:00:44.430,139.94,139.93,0.789,7,0.0442,SUCCESS,0.0086,NORMAL
FIL-000259,ORD-000259,2026-08-26 09:00:44.711,3003.11,3004.17,1.577,5,1.895,SUCCESS,0.0354,NORMAL
FIL-000260,ORD-000260,2026-08-26 09:00:44.947,59963.73,59966.49,1.417,18,33.989,SUCCESS,0.0046,NORMAL
FIL-000261,ORD-000261,2026-08-26 09:00:45.009,139.92,139.89,0.823,17,0.0461,SUCCESS,0.0198,NORMAL
FIL-000262,ORD-000262,2026-08-26 09:00:45.273,59972.96,59969.72,0.251,8,6.021,SUCCESS,0.0054,NORMAL
FIL-000263,ORD-000263,2026-08-26 09:00:45.397,3002.43,3003.0,1.825,26,2.1922,SUCCESS,0.0189,NORMAL
FIL-000264,ORD-000264,2026-08-26 09:00:45.617,3005.24,3005.54,1.1,7,1.3224,SUCCESS,0.0101,NORMAL
FIL-000265,ORD-000265,2026-08-26 09:00:45.806,140.09,140.1,2.388,5,0.1338,SUCCESS,0.0038,NORMAL
FIL-000266,ORD-000266,2026-08-26 09:00:45.951,139.78,139.84,1.626,31,0.091,SUCCESS,0.0453,NORMAL
FIL-000267,ORD-000267,2026-08-26 09:00:46.169,2998.73,2999.66,0.679,8,0.8147,SUCCESS,0.031,NORMAL
FIL-000268,ORD-000268,2026-08-26 09:00:46.230,140.19,140.23,0.898,8,0.0504,SUCCESS,0.0251,NORMAL
FIL-000269,ORD-000269,2026-08-26 09:00:46.398,2995.86,2994.51,1.97,14,2.3597,SUCCESS,0.0451,NORMAL
FIL-000270,ORD-000270,2026-08-26 09:00:46.646,139.74,139.74,0.251,40,0.014,SUCCESS,0.0009,NORMAL
FIL-000271,ORD-000271,2026-08-26 09:00:46.706,2998.67,2999.21,0.579,29,0.6946,SUCCESS,0.018,NORMAL
FIL-000272,ORD-000272,2026-08-26 09:00:46.820,3002.62,3002.34,1.403,24,1.6849,SUCCESS,0.0094,NORMAL
FIL-000273,ORD-000273,2026-08-26 09:00:47.037,59984.18,59989.52,0.215,8,5.1591,SUCCESS,0.0089,NORMAL
FIL-000274,ORD-000274,2026-08-26 09:00:47.277,3006.17,3005.47,2.235,8,2.6869,SUCCESS,0.0234,NORMAL
FIL-000275,ORD-000275,2026-08-26 09:00:47.421,3000.21,3000.02,1.761,54,2.1132,SUCCESS,0.0063,NORMAL
FIL-000276,ORD-000276,2026-08-26 09:00:47.625,139.81,139.79,0.289,8,0.0162,SUCCESS,0.012,NORMAL
FIL-000277,ORD-000277,2026-08-26 09:00:47.753,60005.75,59999.99,1.686,8,40.464,SUCCESS,0.0096,NORMAL
FIL-000278,ORD-000278,2026-08-26 09:00:47.989,3005.72,3004.99,1.173,26,1.4099,SUCCESS,0.0244,NORMAL
FIL-000279,ORD-000279,2026-08-26 09:00:48.058,3000.47,2999.58,2.375,16,2.8496,SUCCESS,0.0297,NORMAL
FIL-000280,ORD-000280,2026-08-26 09:00:48.351,139.85,139.82,1.731,34,0.0968,SUCCESS,0.0202,NORMAL
FIL-000281,ORD-000281,2026-08-26 09:00:48.433,59895.54,59904.88,1.152,13,27.6042,SUCCESS,0.0156,NORMAL
FIL-000282,ORD-000282,2026-08-26 09:00:48.628,59985.12,59993.52,1.019,16,24.4534,SUCCESS,0.014,NORMAL
FIL-000283,ORD-000283,2026-08-26 09:00:48.873,59969.31,59980.16,0.993,9,23.8241,SUCCESS,0.0181,NORMAL
FIL-000284,ORD-000284,2026-08-26 09:00:48.986,60086.49,60091.12,1.659,9,39.8765,SUCCESS,0.0077,NORMAL
FIL-000285,ORD-000285,2026-08-26 09:00:49.179,59949.03,59986.56,1.029,18,24.6905,SUCCESS,0.0626,NORMAL
FIL-000286,ORD-000286,2026-08-26 09:00:49.385,59999.72,59991.56,0.615,7,14.7579,SUCCESS,0.0136,NORMAL
FIL-000287,ORD-000287,2026-08-26 09:00:49.479,2997.97,2997.6,0.278,13,0.3333,SUCCESS,0.0124,NORMAL
FIL-000288,ORD-000288,2026-08-26 09:00:49.610,139.75,139.71,2.422,22,0.1354,SUCCESS,0.0297,NORMAL
FIL-000289,ORD-000289,2026-08-26 09:00:49.736,139.99,139.93,0.797,18,0.0446,SUCCESS,0.0454,NORMAL
FIL-000290,ORD-000290,2026-08-26 09:00:49.837,59912.51,59913.71,0.391,25,9.3705,SUCCESS,0.002,NORMAL
FIL-000291,ORD-000291,2026-08-26 09:00:49.981,60043.94,60061.65,1.43,8,34.3553,SUCCESS,0.0295,NORMAL
FIL-000292,ORD-000292,2026-08-26 09:00:50.214,2995.01,2996.0,0.842,6,1.0091,SUCCESS,0.0329,NORMAL
FIL-000293,ORD-000293,2026-08-26 09:00:50.282,139.98,139.95,2.076,7,0.1162,SUCCESS,0.0224,NORMAL
FIL-000294,ORD-000294,2026-08-26 09:00:50.420,60057.86,60050.41,1.732,20,41.6029,SUCCESS,0.0124,NORMAL
FIL-000295,ORD-000295,2026-08-26 09:00:50.692,60039.59,60058.56,1.307,19,31.3986,SUCCESS,0.0316,NORMAL
FIL-000296,ORD-000296,2026-08-26 09:00:50.981,59978.78,59992.4,0.489,13,11.7345,SUCCESS,0.0227,NORMAL
FIL-000297,ORD-000297,2026-08-26 09:00:51.247,140.07,140.09,2.248,7,0.126,SUCCESS,0.0142,NORMAL
FIL-000298,ORD-000298,2026-08-26 09:00:51.457,60043.11,60035.48,0.759,5,18.2268,SUCCESS,0.0127,NORMAL
FIL-000299,ORD-000299,2026-08-26 09:00:51.546,2997.06,2997.99,2.36,35,2.8301,SUCCESS,0.0311,NORMAL
FIL-000300,ORD-000300,2026-08-26 09:00:51.603,60061.73,60056.68,2.081,27,49.9912,SUCCESS,0.0084,NORMAL
FIL-000301,ORD-000301,2026-08-26 09:00:51.706,60062.31,60062.49,0.735,5,17.6584,SUCCESS,0.0003,NORMAL
FIL-000302,ORD-000302,2026-08-26 09:00:51.895,139.79,139.76,2.234,6,0.1249,SUCCESS,0.02,NORMAL
FIL-000303,ORD-000303,2026-08-26 09:00:52.021,3000.37,3000.36,1.744,9,2.0931,SUCCESS,0.0004,NORMAL
FIL-000304,ORD-000304,2026-08-26 09:00:52.189,2999.52,2999.9,1.097,9,1.3164,SUCCESS,0.0127,NORMAL
FIL-000305,ORD-000305,2026-08-26 09:00:52.426,60080.81,60072.46,1.824,9,43.8289,SUCCESS,0.0139,NORMAL
FIL-000306,ORD-000306,2026-08-26 09:00:52.557,3002.3,3001.83,1.448,16,1.7387,SUCCESS,0.0157,NORMAL
FIL-000307,ORD-000307,2026-08-26 09:00:52.619,59998.94,59980.16,0.438,38,10.5085,SUCCESS,0.0313,NORMAL
FIL-000308,ORD-000308,2026-08-26 09:00:52.899,3003.37,3003.26,2.41,11,2.8951,SUCCESS,0.0037,NORMAL
FIL-000309,ORD-000309,2026-08-26 09:00:52.989,60131.92,60130.3,0.556,29,13.373,SUCCESS,0.0027,NORMAL
FIL-000310,ORD-000310,2026-08-26 09:00:53.280,2994.65,2993.9,0.156,21,0.1868,SUCCESS,0.0252,NORMAL
FIL-000311,ORD-000311,2026-08-26 09:00:53.342,2998.44,2998.31,0.947,10,1.1358,SUCCESS,0.0044,NORMAL
FIL-000312,ORD-000312,2026-08-26 09:00:53.465,2996.68,2996.35,1.714,8,2.0543,SUCCESS,0.011,NORMAL
FIL-000313,ORD-000313,2026-08-26 09:00:53.701,140.01,140.03,2.218,10,0.1242,SUCCESS,0.0147,NORMAL
FIL-000314,ORD-000314,2026-08-26 09:00:53.800,2996.49,2995.78,1.469,40,1.7603,SUCCESS,0.0237,NORMAL
FIL-000315,ORD-000315,2026-08-26 09:00:53.921,3002.65,3002.48,1.935,39,2.3239,SUCCESS,0.0057,NORMAL
FIL-000316,ORD-000316,2026-08-26 09:00:54.057,140.33,140.33,0.996,7,0.0559,SUCCESS,0.0033,NORMAL
FIL-000317,ORD-000317,2026-08-26 09:00:54.235,140.01,139.98,1.322,16,0.074,SUCCESS,0.0198,NORMAL
FIL-000318,ORD-000318,2026-08-26 09:00:54.417,59911.79,59918.68,2.03,7,48.654,SUCCESS,0.0115,NORMAL
FIL-000319,ORD-000319,2026-08-26 09:00:54.623,2998.43,2998.46,0.887,23,1.0639,SUCCESS,0.0011,NORMAL
FIL-000320,ORD-000320,2026-08-26 09:00:54.824,2998.81,2999.01,2.122,46,2.5456,SUCCESS,0.0066,NORMAL
FIL-000321,ORD-000321,2026-08-26 09:00:54.968,3003.96,3003.92,2.058,19,2.4728,SUCCESS,0.0014,NORMAL
FIL-000322,ORD-000322,2026-08-26 09:00:55.203,3001.33,3001.41,2.012,8,2.4155,SUCCESS,0.0025,NORMAL
FIL-000323,ORD-000323,2026-08-26 09:00:55.501,140.04,140.07,1.673,15,0.0937,SUCCESS,0.0203,NORMAL
FIL-000324,ORD-000324,2026-08-26 09:00:55.712,139.89,139.91,0.509,30,0.0285,SUCCESS,0.0133,NORMAL
FIL-000325,ORD-000325,2026-08-26 09:00:56.004,139.9,139.9,0.176,31,0.0098,SUCCESS,0.0022,NORMAL
FIL-000326,ORD-000326,2026-08-26 09:00:56.159,140.09,140.13,1.105,14,0.0619,SUCCESS,0.0317,NORMAL
FIL-000327,ORD-000327,2026-08-26 09:00:56.432,139.99,140.0,2.309,10,0.1293,SUCCESS,0.006,NORMAL
FIL-000328,ORD-000328,2026-08-26 09:00:56.651,140.13,140.14,1.446,13,0.0811,SUCCESS,0.009,NORMAL
FIL-000329,ORD-000329,2026-08-26 09:00:56.788,2998.15,2997.72,2.289,27,2.7447,SUCCESS,0.0145,NORMAL
FIL-000330,ORD-000330,2026-08-26 09:00:57.043,139.5,139.49,1.734,15,0.0968,SUCCESS,0.0074,NORMAL
FIL-000331,ORD-000331,2026-08-26 09:00:57.235,139.92,139.88,0.692,18,0.0387,SUCCESS,0.0309,NORMAL
FIL-000332,ORD-000332,2026-08-26 09:00:57.465,2995.38,2995.96,1.951,30,2.338,SUCCESS,0.0193,NORMAL
FIL-000333,ORD-000333,2026-08-26 09:00:57.718,60029.44,60010.11,2.341,27,56.1935,SUCCESS,0.0322,NORMAL
FIL-000334,ORD-000334,2026-08-26 09:00:57.997,140.05,140.02,1.404,26,0.0786,SUCCESS,0.0243,NORMAL
FIL-000335,ORD-000335,2026-08-26 09:00:58.120,3002.9,3001.9,0.797,16,0.957,SUCCESS,0.0334,NORMAL
FIL-000336,ORD-000336,2026-08-26 09:00:58.292,139.92,139.95,0.715,30,0.04,SUCCESS,0.0196,NORMAL
FIL-000337,ORD-000337,2026-08-26 09:00:58.411,59995.97,60003.71,1.449,9,34.7782,SUCCESS,0.0129,NORMAL
FIL-000338,ORD-000338,2026-08-26 09:00:58.632,59964.63,59976.56,0.682,25,16.3616,SUCCESS,0.0199,NORMAL
FIL-000339,ORD-000339,2026-08-26 09:00:58.865,140.01,140.06,1.092,5,0.0612,SUCCESS,0.0356,NORMAL
FIL-000343,ORD-000343,2026-08-26 09:00:59.890,59924.98,60103.92,2.348,558,56.4496,SUCCESS,0.2986,EMERGENCY_PAUSE
FIL-000344,ORD-000344,2026-08-26 09:01:00.104,3001.1,3006.57,2.459,374,2.9573,SUCCESS,0.1822,EMERGENCY_PAUSE
FIL-000345,ORD-000345,2026-08-26 09:01:00.238,139.93,139.51,0.755,1004,0.0421,SUCCESS,0.3013,EMERGENCY_PAUSE
FIL-000346,ORD-000346,2026-08-26 09:01:00.460,60066.53,59973.91,0.909,852,21.8065,SUCCESS,0.1542,EMERGENCY_PAUSE
FIL-000347,ORD-000347,2026-08-26 09:01:00.612,59919.5,60082.24,1.126,207,27.061,SUCCESS,0.2716,EMERGENCY_PAUSE
FIL-000348,ORD-000348,2026-08-26 09:01:00.722,140.03,140.38,0.695,197,0.039,SUCCESS,0.2471,EMERGENCY_PAUSE
FIL-000349,ORD-000349,2026-08-26 09:01:00.949,3000.93,2989.92,0.127,269,0.1519,SUCCESS,0.3669,EMERGENCY_PAUSE
FIL-000350,ORD-000350,2026-08-26 09:01:01.226,59984.22,60102.93,1.747,398,41.9999,SUCCESS,0.1979,EMERGENCY_PAUSE
FIL-000351,ORD-000351,2026-08-26 09:01:01.370,140.01,140.01,2.358,10,0.1321,SUCCESS,0.0004,EMERGENCY_PAUSE
FIL-000352,ORD-000352,2026-08-26 09:01:01.611,140.03,140.03,0.468,29,0.0262,SUCCESS,0.0012,EMERGENCY_PAUSE
FIL-000353,ORD-000353,2026-08-26 09:01:01.798,140.04,140.03,1.23,22,0.0689,SUCCESS,0.0074,EMERGENCY_PAUSE
FIL-000354,ORD-000354,2026-08-26 09:01:02.049,139.73,139.73,1.53,22,0.0855,SUCCESS,0.0011,EMERGENCY_PAUSE
FIL-000355,ORD-000355,2026-08-26 09:01:02.127,60106.86,60098.08,2.301,8,55.3143,SUCCESS,0.0146,EMERGENCY_PAUSE
FIL-000356,ORD-000356,2026-08-26 09:01:02.310,59995.34,60001.58,0.887,24,21.2886,SUCCESS,0.0104,EMERGENCY_PAUSE
FIL-000357,ORD-000357,2026-08-26 09:01:02.590,3002.43,3003.4,1.273,6,1.5293,SUCCESS,0.0324,EMERGENCY_PAUSE
FIL-000358,ORD-000358,2026-08-26 09:01:02.756,140.17,140.14,1.332,8,0.0747,SUCCESS,0.023,EMERGENCY_PAUSE
FIL-000359,ORD-000359,2026-08-26 09:01:02.811,140.0,140.02,0.84,11,0.047,SUCCESS,0.0145,THROTTLE
FIL-000360,ORD-000360,2026-08-26 09:01:02.872,3004.68,3004.41,1.488,8,1.7882,SUCCESS,0.0091,WARNING
FIL-000361,ORD-000361,2026-08-26 09:01:03.150,3000.43,3000.3,0.245,31,0.294,SUCCESS,0.0042,NORMAL
FIL-000362,ORD-000362,2026-08-26 09:01:03.396,59953.85,59944.86,1.946,5,46.6611,SUCCESS,0.015,NORMAL
FIL-000363,ORD-000363,2026-08-26 09:01:03.680,140.19,140.16,1.176,28,0.0659,SUCCESS,0.0201,NORMAL
FIL-000364,ORD-000364,2026-08-26 09:01:03.764,2999.61,2999.1,2.199,7,2.638,SUCCESS,0.0169,NORMAL
FIL-000365,ORD-000365,2026-08-26 09:01:03.846,140.05,140.02,1.043,22,0.0584,SUCCESS,0.0192,NORMAL
FIL-000366,ORD-000366,2026-08-26 09:01:04.014,140.1,140.12,2.448,16,0.1372,SUCCESS,0.0139,NORMAL
FIL-000367,ORD-000367,2026-08-26 09:01:04.152,140.09,140.08,0.694,24,0.0389,SUCCESS,0.0106,NORMAL
FIL-000368,ORD-000368,2026-08-26 09:01:04.210,59991.01,59988.91,1.937,6,46.4794,SUCCESS,0.0035,NORMAL
FIL-000369,ORD-000369,2026-08-26 09:01:04.321,140.24,140.23,2.234,7,0.1253,SUCCESS,0.0048,NORMAL
FIL-000370,ORD-000370,2026-08-26 09:01:04.551,60005.14,60021.22,1.535,15,36.853,SUCCESS,0.0268,NORMAL
FIL-000371,ORD-000371,2026-08-26 09:01:04.656,59966.84,59969.54,0.662,9,15.8799,SUCCESS,0.0045,NORMAL
FIL-000372,ORD-000372,2026-08-26 09:01:04.893,60004.48,60005.08,2.058,5,49.3962,SUCCESS,0.001,NORMAL
FIL-000373,ORD-000373,2026-08-26 09:01:05.003,139.65,139.61,2.064,15,0.1153,SUCCESS,0.0305,NORMAL
FIL-000374,ORD-000374,2026-08-26 09:01:05.123,2997.02,2997.3,1.093,28,1.3104,SUCCESS,0.0093,NORMAL
FIL-000375,ORD-000375,2026-08-26 09:01:05.421,60003.14,60037.94,1.289,8,30.9556,SUCCESS,0.058,NORMAL
FIL-000376,ORD-000376,2026-08-26 09:01:05.509,2999.63,2999.46,1.099,19,1.3186,SUCCESS,0.0056,NORMAL
FIL-000377,ORD-000377,2026-08-26 09:01:05.616,2999.78,2999.56,0.678,9,0.8135,SUCCESS,0.0075,NORMAL
FIL-000378,ORD-000378,2026-08-26 09:01:05.913,3000.41,3000.71,1.45,10,1.7404,SUCCESS,0.01,NORMAL
FIL-000379,ORD-000379,2026-08-26 09:01:05.983,2999.46,3000.35,0.893,15,1.0717,SUCCESS,0.0298,NORMAL
FIL-000380,ORD-000380,2026-08-26 09:01:06.101,3001.57,3000.43,0.557,7,0.6685,SUCCESS,0.038,NORMAL
FIL-000381,ORD-000381,2026-08-26 09:01:06.336,3003.07,3004.46,1.928,5,2.317,SUCCESS,0.0462,NORMAL
FIL-000382,ORD-000382,2026-08-26 09:01:06.630,140.06,140.1,0.899,29,0.0504,SUCCESS,0.0279,NORMAL
FIL-000383,ORD-000383,2026-08-26 09:01:06.873,60044.11,60051.5,0.382,9,9.1759,SUCCESS,0.0123,NORMAL
FIL-000384,ORD-000384,2026-08-26 09:01:06.984,3003.15,3004.7,1.052,25,1.2644,SUCCESS,0.0515,NORMAL
FIL-000385,ORD-000385,2026-08-26 09:01:07.125,139.89,139.89,1.381,13,0.0773,SUCCESS,0.0026,NORMAL
FIL-000386,ORD-000386,2026-08-26 09:01:07.380,3000.31,3000.22,1.218,5,1.4617,SUCCESS,0.003,NORMAL
FIL-000387,ORD-000387,2026-08-26 09:01:07.510,139.92,139.91,0.588,29,0.0329,SUCCESS,0.0106,NORMAL
FIL-000388,ORD-000388,2026-08-26 09:01:07.626,2998.71,2998.99,0.45,23,0.5398,SUCCESS,0.0095,NORMAL
FIL-000389,ORD-000389,2026-08-26 09:01:07.821,140.29,140.28,0.652,14,0.0366,SUCCESS,0.0087,NORMAL
FIL-000390,ORD-000390,2026-08-26 09:01:08.066,60039.2,60032.72,0.91,72,21.8519,SUCCESS,0.0108,NORMAL
FIL-000391,ORD-000391,2026-08-26 09:01:08.151,3000.06,3000.06,0.945,7,1.134,SUCCESS,0.0,NORMAL
FIL-000392,ORD-000392,2026-08-26 09:01:08.446,140.02,140.01,2.477,5,0.1387,SUCCESS,0.0049,NORMAL
FIL-000393,ORD-000393,2026-08-26 09:01:08.508,59905.87,59923.06,2.063,29,49.4485,SUCCESS,0.0287,NORMAL
FIL-000394,ORD-000394,2026-08-26 09:01:08.596,60046.38,60037.67,0.263,11,6.316,SUCCESS,0.0145,NORMAL
FIL-000395,ORD-000395,2026-08-26 09:01:08.816,59918.13,59930.83,1.583,57,37.9482,SUCCESS,0.0212,NORMAL
FIL-000396,ORD-000396,2026-08-26 09:01:08.971,140.27,140.23,1.377,20,0.0772,SUCCESS,0.0316,NORMAL
FIL-000397,ORD-000397,2026-08-26 09:01:09.025,60003.69,60017.31,2.446,32,58.7209,SUCCESS,0.0227,NORMAL
FIL-000398,ORD-000398,2026-08-26 09:01:09.099,139.91,139.85,0.357,15,0.02,SUCCESS,0.0395,NORMAL
FIL-000399,ORD-000399,2026-08-26 09:01:09.239,140.2,140.23,0.706,20,0.0396,SUCCESS,0.018,NORMAL
FIL-000400,ORD-000400,2026-08-26 09:01:09.351,2997.64,2997.61,1.202,33,1.4413,SUCCESS,0.001,NORMAL
FIL-000401,ORD-000401,2026-08-26 09:01:09.620,139.92,139.94,0.293,47,0.0164,SUCCESS,0.0165,NORMAL
FIL-000402,ORD-000402,2026-08-26 09:01:09.684,139.97,140.0,1.426,13,0.0799,SUCCESS,0.0209,NORMAL
FIL-000403,ORD-000403,2026-08-26 09:01:09.899,139.96,140.01,2.129,12,0.1192,SUCCESS,0.0347,NORMAL
FIL-000404,ORD-000404,2026-08-26 09:01:10.179,3001.01,3001.09,0.651,15,0.7815,SUCCESS,0.0028,NORMAL
FIL-000405,ORD-000405,2026-08-26 09:01:10.300,139.83,139.79,1.743,46,0.0975,SUCCESS,0.0261,NORMAL
FIL-000406,ORD-000406,2026-08-26 09:01:10.403,139.84,139.84,0.138,9,0.0077,SUCCESS,0.0006,NORMAL
FIL-000407,ORD-000407,2026-08-26 09:01:10.472,140.06,140.09,1.056,47,0.0592,SUCCESS,0.0211,NORMAL
FIL-000408,ORD-000408,2026-08-26 09:01:10.695,2999.48,2999.82,2.139,5,2.5666,SUCCESS,0.0115,NORMAL
FIL-000409,ORD-000409,2026-08-26 09:01:10.921,139.81,139.8,1.997,9,0.1117,SUCCESS,0.0048,NORMAL
FIL-000410,ORD-000410,2026-08-26 09:01:11.082,140.18,140.24,0.229,8,0.0128,SUCCESS,0.04,NORMAL
FIL-000411,ORD-000411,2026-08-26 09:01:11.233,60057.02,60073.18,2.392,7,57.478,SUCCESS,0.0269,NORMAL
FIL-000412,ORD-000412,2026-08-26 09:01:11.341,3003.97,3004.5,1.181,12,1.4193,SUCCESS,0.0176,NORMAL
FIL-000413,ORD-000413,2026-08-26 09:01:11.412,3000.99,3000.87,1.686,15,2.0238,SUCCESS,0.0039,NORMAL
FIL-000414,ORD-000414,2026-08-26 09:01:11.501,140.04,140.03,0.297,6,0.0166,SUCCESS,0.0086,NORMAL
FIL-000415,ORD-000415,2026-08-26 09:01:11.552,3000.19,3000.41,0.356,14,0.4273,SUCCESS,0.0074,NORMAL
FIL-000416,ORD-000416,2026-08-26 09:01:11.649,2996.6,2996.25,0.418,37,0.501,SUCCESS,0.0116,NORMAL
FIL-000417,ORD-000417,2026-08-26 09:01:11.721,2993.71,2993.33,0.348,5,0.4167,SUCCESS,0.0128,NORMAL
FIL-000418,ORD-000418,2026-08-26 09:01:11.774,3001.66,3002.56,2.173,29,2.6098,SUCCESS,0.03,NORMAL
FIL-000419,ORD-000419,2026-08-26 09:01:12.055,2991.01,2990.79,2.263,13,2.7073,SUCCESS,0.0074,NORMAL
FIL-000420,ORD-000420,2026-08-26 09:01:12.173,60030.2,60049.53,0.745,5,17.8948,SUCCESS,0.0322,NORMAL
